gel1_I_3mm1	gel1_I_3mm1	gel1_I_3mm1	
1.61355	1.147	435.31	
1.48102	1.147	435.315	
1.38215	1.147	435.32	
1.59883	1.147	435.325	
1.77975	1.147	435.33	
1.59462	1.147	435.335	
1.42001	1.147	435.34	
1.58621	1.147	435.345	
1.70822	1.147	435.35	
1.52309	1.147	435.355	
1.38215	1.147	435.36	
1.56938	1.147	435.365	
1.73767	1.147	435.37	
1.58831	1.147	435.375	
1.47892	1.147	435.38	
1.63459	1.147	435.385	
1.74188	1.147	435.39	
1.53572	1.147	435.395	
1.39056	1.147	435.4	
1.53151	1.146	435.405	
1.64932	1.146	435.41	
1.4684	1.146	435.415	
1.33797	1.146	435.42	
1.56307	1.146	435.425	
1.7524	1.146	435.43	
1.59041	1.146	435.435	
1.42001	1.146	435.44	
1.58621	1.146	435.445	
1.73557	1.146	435.45	
1.56938	1.146	435.455	
1.42001	1.146	435.46	
1.59673	1.146	435.465	
1.76713	1.146	435.47	
1.61987	1.146	435.475	
1.42843	1.146	435.48	
1.56727	1.146	435.485	
1.6935	1.146	435.49	
1.51047	1.146	435.495	
1.36321	1.146	435.5	
1.52099	1.145	435.505	
1.66404	1.145	435.51	
1.52941	1.145	435.515	
1.36742	1.145	435.52	
1.52941	1.145	435.525	
1.68298	1.145	435.53	
1.53992	1.145	435.535	
1.39056	1.145	435.54	
1.57779	1.145	435.545	
1.79237	1.145	435.55	
1.68298	1.145	435.555	
1.50837	1.145	435.56	
1.5841	1.145	435.565	
1.64301	1.145	435.57	
1.43474	1.145	435.575	
1.28537	1.145	435.58	
1.44946	1.145	435.585	
1.66404	1.145	435.59	
1.59883	1.145	435.595	
1.48523	1.145	435.6	
1.60304	1.144	435.605	
1.70822	1.144	435.61	
1.49154	1.144	435.615	
1.30641	1.144	435.62	
1.46209	1.144	435.625	
1.67246	1.144	435.63	
1.54203	1.144	435.635	
1.4116	1.144	435.64	
1.56307	1.144	435.645	
1.74609	1.144	435.65	
1.60514	1.144	435.655	
1.43474	1.144	435.66	
1.5252	1.144	435.665	
1.67877	1.144	435.67	
1.57569	1.144	435.675	
1.4158	1.144	435.68	
1.53572	1.144	435.685	
1.6956	1.144	435.69	
1.5841	1.144	435.695	
1.43263	1.144	435.7	
1.53782	1.143	435.705	
1.68719	1.143	435.71	
1.51047	1.143	435.715	
1.31903	1.143	435.72	
1.46419	1.143	435.725	
1.65353	1.143	435.73	
1.55886	1.143	435.735	
1.42422	1.143	435.74	
1.57358	1.143	435.745	
1.7545	1.143	435.75	
1.65563	1.143	435.755	
1.44736	1.143	435.76	
1.52309	1.143	435.765	
1.64721	1.143	435.77	
1.55044	1.143	435.775	
1.39687	1.143	435.78	
1.50837	1.143	435.785	
1.68087	1.143	435.79	
1.59883	1.143	435.795	
1.44736	1.143	435.8	
1.50837	1.142	435.805	
1.6367	1.142	435.81	
1.50416	1.142	435.815	
1.33586	1.142	435.82	
1.4705	1.142	435.825	
1.65563	1.142	435.83	
1.58621	1.142	435.835	
1.45157	1.142	435.84	
1.59462	1.142	435.845	
1.74609	1.142	435.85	
1.62618	1.142	435.855	
1.45578	1.142	435.86	
1.52099	1.142	435.865	
1.66194	1.142	435.87	
1.53992	1.142	435.875	
1.42212	1.142	435.88	
1.53361	1.142	435.885	
1.69139	1.142	435.89	
1.61355	1.142	435.895	
1.44526	1.142	435.9	
1.49995	1.141	435.905	
1.58831	1.141	435.91	
1.45578	1.141	435.915	
1.33586	1.141	435.92	
1.49364	1.141	435.925	
1.67877	1.141	435.93	
1.59041	1.141	435.935	
1.4684	1.141	435.94	
1.60093	1.141	435.945	
1.72505	1.141	435.95	
1.56938	1.141	435.955	
1.4116	1.141	435.96	
1.49785	1.141	435.965	
1.63249	1.141	435.97	
1.53151	1.141	435.975	
1.40949	1.141	435.98	
1.56096	1.141	435.985	
1.70401	1.141	435.99	
1.59673	1.141	435.995	
1.44315	1.141	436	
1.50627	1.14	436.005	
1.57358	1.14	436.01	
1.44946	1.14	436.015	
1.34217	1.14	436.02	
1.51047	1.14	436.025	
1.70612	1.14	436.03	
1.59883	1.14	436.035	
1.47892	1.14	436.04	
1.60724	1.14	436.045	
1.73767	1.14	436.05	
1.58831	1.14	436.055	
1.44105	1.14	436.06	
1.54624	1.14	436.065	
1.61145	1.14	436.07	
1.45157	1.14	436.075	
1.34428	1.14	436.08	
1.50627	1.14	436.085	
1.68719	1.14	436.09	
1.58831	1.14	436.095	
1.47681	1.14	436.1	
1.60093	1.139	436.105	
1.67667	1.139	436.11	
1.48312	1.139	436.115	
1.32534	1.139	436.12	
1.47892	1.139	436.125	
1.64932	1.139	436.13	
1.53572	1.139	436.135	
1.43263	1.139	436.14	
1.58831	1.139	436.145	
1.74819	1.139	436.15	
1.60093	1.139	436.155	
1.44526	1.139	436.16	
1.55044	1.139	436.165	
1.64511	1.139	436.17	
1.49575	1.139	436.175	
1.3569	1.139	436.18	
1.50627	1.139	436.185	
1.6409	1.139	436.19	
1.53992	1.139	436.195	
1.43684	1.139	436.2	
1.55675	1.138	436.205	
1.64301	1.138	436.21	
1.46629	1.138	436.215	
1.3569	1.138	436.22	
1.52099	1.138	436.225	
1.65773	1.138	436.23	
1.54624	1.138	436.235	
1.45788	1.138	436.24	
1.62197	1.138	436.245	
1.74399	1.138	436.25	
1.55886	1.138	436.255	
1.38635	1.138	436.26	
1.47681	1.138	436.265	
1.57148	1.138	436.27	
1.43474	1.138	436.275	
1.37583	1.138	436.28	
1.57358	1.138	436.285	
1.74399	1.138	436.29	
1.63249	1.138	436.295	
1.47892	1.138	436.3	
1.56517	1.137	436.305	
1.62828	1.137	436.31	
1.4137	1.137	436.315	
1.28327	1.137	436.32	
1.47681	1.137	436.325	
1.67667	1.137	436.33	
1.54413	1.137	436.335	
1.45157	1.137	436.34	
1.61987	1.137	436.345	
1.75661	1.137	436.35	
1.55675	1.137	436.355	
1.38004	1.137	436.36	
1.51889	1.137	436.365	
1.6409	1.137	436.37	
1.49154	1.137	436.375	
1.38215	1.137	436.38	
1.56096	1.137	436.385	
1.72295	1.137	436.39	
1.58831	1.137	436.395	
1.45788	1.137	436.4	
1.57148	1.136	436.405	
1.65353	1.136	436.41	
1.43474	1.136	436.415	
1.28958	1.136	436.42	
1.50627	1.136	436.425	
1.67667	1.136	436.43	
1.56307	1.136	436.435	
1.4137	1.136	436.44	
1.5841	1.136	436.445	
1.72716	1.136	436.45	
1.56727	1.136	436.455	
1.36952	1.136	436.46	
1.53572	1.136	436.465	
1.68719	1.136	436.47	
1.54624	1.136	436.475	
1.39477	1.136	436.48	
1.51678	1.136	436.485	
1.66825	1.136	436.49	
1.49995	1.136	436.495	
1.34007	1.136	436.5	
1.4705	1.135	436.505	
1.61566	1.135	436.51	
1.45788	1.135	436.515	
1.33166	1.135	436.52	
1.54413	1.135	436.525	
1.73557	1.135	436.53	
1.57358	1.135	436.535	
1.38846	1.135	436.54	
1.53572	1.135	436.545	
1.71453	1.135	436.55	
1.56517	1.135	436.555	
1.42212	1.135	436.56	
1.5799	1.135	436.565	
1.7545	1.135	436.57	
1.54834	1.135	436.575	
1.29589	1.135	436.58	
1.34217	1.135	436.585	
1.48944	1.135	436.59	
1.41791	1.135	436.595	
1.359	1.135	436.6	
1.57569	1.134	436.605	
1.78185	1.134	436.61	
1.64511	1.134	436.615	
1.45157	1.134	436.62	
1.56307	1.134	436.625	
1.67246	1.134	436.63	
1.48102	1.134	436.635	
1.34638	1.134	436.64	
1.53782	1.134	436.645	
1.74399	1.134	436.65	
1.62407	1.134	436.655	
1.44736	1.134	436.66	
1.55886	1.134	436.665	
1.67667	1.134	436.67	
1.47471	1.134	436.675	
1.29589	1.134	436.68	
1.43684	1.134	436.685	
1.6367	1.134	436.69	
1.53992	1.134	436.695	
1.40949	1.134	436.7	
1.55255	1.133	436.705	
1.6977	1.133	436.71	
1.53572	1.133	436.715	
1.37794	1.133	436.72	
1.53782	1.133	436.725	
1.69981	1.133	436.73	
1.55465	1.133	436.735	
1.39266	1.133	436.74	
1.51678	1.133	436.745	
1.66194	1.133	436.75	
1.5252	1.133	436.755	
1.35269	1.133	436.76	
1.47261	1.133	436.765	
1.64511	1.133	436.77	
1.52309	1.133	436.775	
1.38004	1.133	436.78	
1.49575	1.133	436.785	
1.66404	1.133	436.79	
1.57569	1.133	436.795	
1.42422	1.133	436.8	
1.54834	1.132	436.805	
1.66825	1.132	436.81	
1.51889	1.132	436.815	
1.34007	1.132	436.82	
1.48312	1.132	436.825	
1.63249	1.132	436.83	
1.50206	1.132	436.835	
1.359	1.132	436.84	
1.51889	1.132	436.845	
1.69981	1.132	436.85	
1.57569	1.132	436.855	
1.4116	1.132	436.86	
1.54834	1.132	436.865	
1.67456	1.132	436.87	
1.55044	1.132	436.875	
1.39266	1.132	436.88	
1.48944	1.132	436.885	
1.64932	1.132	436.89	
1.54834	1.132	436.895	
1.40949	1.132	436.9	
1.50206	1.131	436.905	
1.64301	1.131	436.91	
1.51047	1.131	436.915	
1.36321	1.131	436.92	
1.48523	1.131	436.925	
1.66194	1.131	436.93	
1.53151	1.131	436.935	
1.37583	1.131	436.94	
1.48944	1.131	436.945	
1.65142	1.131	436.95	
1.54834	1.131	436.955	
1.40529	1.131	436.96	
1.53361	1.131	436.965	
1.6388	1.131	436.97	
1.53572	1.131	436.975	
1.38425	1.131	436.98	
1.49364	1.131	436.985	
1.62407	1.131	436.99	
1.53361	1.131	436.995	
1.40739	1.131	437	
1.49995	1.13	437.005	
1.62197	1.13	437.01	
1.48523	1.13	437.015	
1.32745	1.13	437.02	
1.45157	1.13	437.025	
1.60724	1.13	437.03	
1.50837	1.13	437.035	
1.40108	1.13	437.04	
1.56727	1.13	437.045	
1.72295	1.13	437.05	
1.60514	1.13	437.055	
1.43474	1.13	437.06	
1.52309	1.13	437.065	
1.60935	1.13	437.07	
1.49364	1.13	437.075	
1.3548	1.13	437.08	
1.45788	1.13	437.085	
1.55675	1.13	437.09	
1.46209	1.13	437.095	
1.39056	1.13	437.1	
1.54834	1.129	437.105	
1.67667	1.129	437.11	
1.49154	1.129	437.115	
1.36532	1.129	437.12	
1.54413	1.129	437.125	
1.67246	1.129	437.13	
1.51468	1.129	437.135	
1.39477	1.129	437.14	
1.56727	1.129	437.145	
1.72926	1.129	437.15	
1.57358	1.129	437.155	
1.38425	1.129	437.16	
1.48733	1.129	437.165	
1.59462	1.129	437.17	
1.43895	1.129	437.175	
1.31483	1.129	437.18	
1.4705	1.129	437.185	
1.62407	1.129	437.19	
1.53572	1.129	437.195	
1.43684	1.129	437.2	
1.56307	1.128	437.205	
1.64301	1.128	437.21	
1.43053	1.128	437.215	
1.298	1.128	437.22	
1.48102	1.128	437.225	
1.66404	1.128	437.23	
1.5273	1.128	437.235	
1.42632	1.128	437.24	
1.60093	1.128	437.245	
1.74188	1.128	437.25	
1.51678	1.128	437.255	
1.34638	1.128	437.26	
1.45578	1.128	437.265	
1.5841	1.128	437.27	
1.44946	1.128	437.275	
1.33797	1.128	437.28	
1.51047	1.128	437.285	
1.68508	1.128	437.29	
1.5799	1.128	437.295	
1.44105	1.128	437.3	
1.55255	1.127	437.305	
1.63459	1.127	437.31	
1.45157	1.127	437.315	
1.3022	1.127	437.32	
1.47892	1.127	437.325	
1.6388	1.127	437.33	
1.47892	1.127	437.335	
1.38635	1.127	437.34	
1.55886	1.127	437.345	
1.70401	1.127	437.35	
1.52099	1.127	437.355	
1.37163	1.127	437.36	
1.54834	1.127	437.365	
1.68929	1.127	437.37	
1.53572	1.127	437.375	
1.39477	1.127	437.38	
1.51678	1.127	437.385	
1.62828	1.127	437.39	
1.45998	1.127	437.395	
1.33166	1.127	437.4	
1.48523	1.126	437.405	
1.63038	1.126	437.41	
1.48944	1.126	437.415	
1.36742	1.126	437.42	
1.582	1.126	437.425	
1.70401	1.126	437.43	
1.51889	1.126	437.435	
1.36321	1.126	437.44	
1.52099	1.126	437.445	
1.65563	1.126	437.45	
1.48102	1.126	437.455	
1.3548	1.126	437.46	
1.5252	1.126	437.465	
1.66825	1.126	437.47	
1.50837	1.126	437.475	
1.36321	1.126	437.48	
1.5252	1.126	437.485	
1.6409	1.126	437.49	
1.49575	1.126	437.495	
1.37163	1.126	437.5	
1.53992	1.125	437.505	
1.66825	1.125	437.51	
1.50837	1.125	437.515	
1.3548	1.125	437.52	
1.53992	1.125	437.525	
1.70401	1.125	437.53	
1.54203	1.125	437.535	
1.38004	1.125	437.54	
1.53572	1.125	437.545	
1.67667	1.125	437.55	
1.51047	1.125	437.555	
1.36111	1.125	437.56	
1.49154	1.125	437.565	
1.62197	1.125	437.57	
1.47892	1.125	437.575	
1.36742	1.125	437.58	
1.53151	1.125	437.585	
1.64301	1.125	437.59	
1.45578	1.125	437.595	
1.27906	1.125	437.6	
1.40318	1.124	437.605	
1.60935	1.124	437.61	
1.51889	1.124	437.615	
1.38215	1.124	437.62	
1.57358	1.124	437.625	
1.76713	1.124	437.63	
1.56517	1.124	437.635	
1.32955	1.124	437.64	
1.4116	1.124	437.645	
1.55886	1.124	437.65	
1.45788	1.124	437.655	
1.34849	1.124	437.66	
1.5252	1.124	437.665	
1.71664	1.124	437.67	
1.58621	1.124	437.675	
1.42212	1.124	437.68	
1.47892	1.124	437.685	
1.59462	1.124	437.69	
1.49364	1.124	437.695	
1.34638	1.124	437.7	
1.48102	1.123	437.705	
1.66194	1.123	437.71	
1.55044	1.123	437.715	
1.38004	1.123	437.72	
1.49364	1.123	437.725	
1.63038	1.123	437.73	
1.48312	1.123	437.735	
1.32534	1.123	437.74	
1.47681	1.123	437.745	
1.66615	1.123	437.75	
1.55465	1.123	437.755	
1.39687	1.123	437.76	
1.49154	1.123	437.765	
1.61987	1.123	437.77	
1.48944	1.123	437.775	
1.34217	1.123	437.78	
1.46209	1.123	437.785	
1.6367	1.123	437.79	
1.56727	1.123	437.795	
1.43053	1.123	437.8	
1.53151	1.122	437.805	
1.63459	1.122	437.81	
1.45367	1.122	437.815	
1.28748	1.122	437.82	
1.43053	1.122	437.825	
1.62618	1.122	437.83	
1.53151	1.122	437.835	
1.3569	1.122	437.84	
1.49785	1.122	437.845	
1.65984	1.122	437.85	
1.52309	1.122	437.855	
1.34849	1.122	437.86	
1.46629	1.122	437.865	
1.63249	1.122	437.87	
1.52941	1.122	437.875	
1.40949	1.122	437.88	
1.55465	1.122	437.885	
1.67877	1.122	437.89	
1.57148	1.122	437.895	
1.39056	1.122	437.9	
1.47261	1.121	437.905	
1.5841	1.121	437.91	
1.4116	1.121	437.915	
1.27275	1.121	437.92	
1.47471	1.121	437.925	
1.66825	1.121	437.93	
1.54834	1.121	437.935	
1.39477	1.121	437.94	
1.55675	1.121	437.945	
1.6935	1.121	437.95	
1.52099	1.121	437.955	
1.34428	1.121	437.96	
1.47261	1.121	437.965	
1.6388	1.121	437.97	
1.50627	1.121	437.975	
1.33797	1.121	437.98	
1.45367	1.121	437.985	
1.62197	1.121	437.99	
1.51468	1.121	437.995	
1.34217	1.121	438	
1.4684	1.12	438.005	
1.61566	1.12	438.01	
1.49154	1.12	438.015	
1.33376	1.12	438.02	
1.49995	1.12	438.025	
1.66194	1.12	438.03	
1.50837	1.12	438.035	
1.34217	1.12	438.04	
1.48944	1.12	438.045	
1.65142	1.12	438.05	
1.49995	1.12	438.055	
1.36111	1.12	438.06	
1.51047	1.12	438.065	
1.67246	1.12	438.07	
1.49995	1.12	438.075	
1.31483	1.12	438.08	
1.42632	1.12	438.085	
1.58621	1.12	438.09	
1.48523	1.12	438.095	
1.32324	1.12	438.1	
1.46629	1.119	438.105	
1.6367	1.119	438.11	
1.51889	1.119	438.115	
1.36321	1.119	438.12	
1.47261	1.119	438.125	
1.60514	1.119	438.13	
1.46209	1.119	438.135	
1.29379	1.119	438.14	
1.39687	1.119	438.145	
1.59673	1.119	438.15	
1.53992	1.119	438.155	
1.43263	1.119	438.16	
1.55255	1.119	438.165	
1.68508	1.119	438.17	
1.53361	1.119	438.175	
1.33797	1.119	438.18	
1.40739	1.119	438.185	
1.54624	1.119	438.19	
1.49364	1.119	438.195	
1.4116	1.119	438.2	
1.53782	1.118	438.205	
1.68929	1.118	438.21	
1.55675	1.118	438.215	
1.37794	1.118	438.22	
1.42422	1.118	438.225	
1.51889	1.118	438.23	
1.40318	1.118	438.235	
1.32534	1.118	438.24	
1.45788	1.118	438.245	
1.65984	1.118	438.25	
1.57569	1.118	438.255	
1.43474	1.118	438.26	
1.51258	1.118	438.265	
1.59252	1.118	438.27	
1.43474	1.118	438.275	
1.30852	1.118	438.28	
1.42212	1.118	438.285	
1.582	1.118	438.29	
1.53361	1.118	438.295	
1.4137	1.118	438.3	
1.53151	1.117	438.305	
1.63249	1.117	438.31	
1.46419	1.117	438.315	
1.31272	1.117	438.32	
1.42001	1.117	438.325	
1.55255	1.117	438.33	
1.45788	1.117	438.335	
1.33586	1.117	438.34	
1.48733	1.117	438.345	
1.62407	1.117	438.35	
1.51889	1.117	438.355	
1.359	1.117	438.36	
1.4705	1.117	438.365	
1.59252	1.117	438.37	
1.48944	1.117	438.375	
1.36321	1.117	438.38	
1.48312	1.117	438.385	
1.6388	1.117	438.39	
1.56938	1.117	438.395	
1.45157	1.117	438.4	
1.51889	1.116	438.405	
1.60514	1.116	438.41	
1.4116	1.116	438.415	
1.25592	1.116	438.42	
1.38425	1.116	438.425	
1.52941	1.116	438.43	
1.45367	1.116	438.435	
1.36532	1.116	438.44	
1.50627	1.116	438.445	
1.64511	1.116	438.45	
1.51258	1.116	438.455	
1.38004	1.116	438.46	
1.48733	1.116	438.465	
1.60304	1.116	438.47	
1.51678	1.116	438.475	
1.40949	1.116	438.48	
1.53572	1.116	438.485	
1.65142	1.116	438.49	
1.51889	1.116	438.495	
1.37163	1.116	438.5	
1.44736	1.115	438.505	
1.53361	1.115	438.51	
1.36742	1.115	438.515	
1.2454	1.115	438.52	
1.43895	1.115	438.525	
1.62197	1.115	438.53	
1.50627	1.115	438.535	
1.39687	1.115	438.54	
1.5273	1.115	438.545	
1.63249	1.115	438.55	
1.48312	1.115	438.555	
1.30852	1.115	438.56	
1.44526	1.115	438.565	
1.58621	1.115	438.57	
1.47261	1.115	438.575	
1.3548	1.115	438.58	
1.47892	1.115	438.585	
1.61355	1.115	438.59	
1.50416	1.115	438.595	
1.38004	1.115	438.6	
1.50627	1.114	438.605	
1.62197	1.114	438.61	
1.41791	1.114	438.615	
1.25592	1.114	438.62	
1.40739	1.114	438.625	
1.5841	1.114	438.63	
1.48102	1.114	438.635	
1.3548	1.114	438.64	
1.49785	1.114	438.645	
1.6409	1.114	438.65	
1.51468	1.114	438.655	
1.31062	1.114	438.66	
1.41791	1.114	438.665	
1.5799	1.114	438.67	
1.48733	1.114	438.675	
1.38635	1.114	438.68	
1.55465	1.114	438.685	
1.68719	1.114	438.69	
1.53572	1.114	438.695	
1.36321	1.114	438.7	
1.46209	1.113	438.705	
1.55675	1.113	438.71	
1.40318	1.113	438.715	
1.28537	1.113	438.72	
1.4705	1.113	438.725	
1.64932	1.113	438.73	
1.51468	1.113	438.735	
1.33797	1.113	438.74	
1.47261	1.113	438.745	
1.59041	1.113	438.75	
1.47471	1.113	438.755	
1.35059	1.113	438.76	
1.51047	1.113	438.765	
1.66615	1.113	438.77	
1.53151	1.113	438.775	
1.359	1.113	438.78	
1.44105	1.113	438.785	
1.55255	1.113	438.79	
1.43684	1.113	438.795	
1.32324	1.113	438.8	
1.45157	1.112	438.805	
1.60093	1.112	438.81	
1.45157	1.112	438.815	
1.30641	1.112	438.82	
1.44526	1.112	438.825	
1.5841	1.112	438.83	
1.45157	1.112	438.835	
1.31483	1.112	438.84	
1.47261	1.112	438.845	
1.63249	1.112	438.85	
1.51047	1.112	438.855	
1.36532	1.112	438.86	
1.46209	1.112	438.865	
1.58621	1.112	438.87	
1.45788	1.112	438.875	
1.32534	1.112	438.88	
1.45157	1.112	438.885	
1.60935	1.112	438.89	
1.51047	1.112	438.895	
1.39266	1.112	438.9	
1.48523	1.111	438.905	
1.59883	1.111	438.91	
1.45578	1.111	438.915	
1.32114	1.111	438.92	
1.47892	1.111	438.925	
1.60724	1.111	438.93	
1.47681	1.111	438.935	
1.33166	1.111	438.94	
1.4684	1.111	438.945	
1.60304	1.111	438.95	
1.47471	1.111	438.955	
1.34428	1.111	438.96	
1.46629	1.111	438.965	
1.61566	1.111	438.97	
1.52099	1.111	438.975	
1.38215	1.111	438.98	
1.49575	1.111	438.985	
1.60093	1.111	438.99	
1.49785	1.111	438.995	
1.34849	1.111	439	
1.44736	1.11	439.005	
1.56727	1.11	439.01	
1.42422	1.11	439.015	
1.26013	1.11	439.02	
1.42422	1.11	439.025	
1.60304	1.11	439.03	
1.48312	1.11	439.035	
1.3569	1.11	439.04	
1.48312	1.11	439.045	
1.61987	1.11	439.05	
1.48523	1.11	439.055	
1.32534	1.11	439.06	
1.43263	1.11	439.065	
1.58621	1.11	439.07	
1.49575	1.11	439.075	
1.42001	1.11	439.08	
1.56307	1.11	439.085	
1.68087	1.11	439.09	
1.52941	1.11	439.095	
1.34638	1.11	439.1	
1.39477	1.109	439.105	
1.4684	1.109	439.11	
1.3022	1.109	439.115	
1.20543	1.109	439.12	
1.41791	1.109	439.125	
1.66404	1.109	439.13	
1.55886	1.109	439.135	
1.4137	1.109	439.14	
1.5273	1.109	439.145	
1.63459	1.109	439.15	
1.46209	1.109	439.155	
1.30641	1.109	439.16	
1.46419	1.109	439.165	
1.63459	1.109	439.17	
1.54413	1.109	439.175	
1.40739	1.109	439.18	
1.49154	1.109	439.185	
1.5841	1.109	439.19	
1.4137	1.109	439.195	
1.2412	1.109	439.2	
1.359	1.108	439.205	
1.54203	1.108	439.21	
1.40529	1.108	439.215	
1.34007	1.108	439.22	
1.54413	1.108	439.225	
1.71033	1.108	439.23	
1.51678	1.108	439.235	
1.33797	1.108	439.24	
1.44946	1.108	439.245	
1.60514	1.108	439.25	
1.47471	1.108	439.255	
1.34638	1.108	439.26	
1.5273	1.108	439.265	
1.6956	1.108	439.27	
1.51889	1.108	439.275	
1.32745	1.108	439.28	
1.39898	1.108	439.285	
1.51047	1.108	439.29	
1.40108	1.108	439.295	
1.298	1.108	439.3	
1.46209	1.107	439.305	
1.61776	1.107	439.31	
1.48102	1.107	439.315	
1.32745	1.107	439.32	
1.47471	1.107	439.325	
1.60514	1.107	439.33	
1.41791	1.107	439.335	
1.25803	1.107	439.34	
1.44315	1.107	439.345	
1.65353	1.107	439.35	
1.49364	1.107	439.355	
1.33376	1.107	439.36	
1.45157	1.107	439.365	
1.59041	1.107	439.37	
1.41791	1.107	439.375	
1.26223	1.107	439.38	
1.4116	1.107	439.385	
1.582	1.107	439.39	
1.46629	1.107	439.395	
1.36742	1.107	439.4	
1.50837	1.106	439.405	
1.62407	1.106	439.41	
1.4116	1.106	439.415	
1.23068	1.106	439.42	
1.37373	1.106	439.425	
1.5273	1.106	439.43	
1.37373	1.106	439.435	
1.25592	1.106	439.44	
1.45788	1.106	439.445	
1.65563	1.106	439.45	
1.51468	1.106	439.455	
1.34849	1.106	439.46	
1.47261	1.106	439.465	
1.60514	1.106	439.47	
1.43895	1.106	439.475	
1.27065	1.106	439.48	
1.40739	1.106	439.485	
1.60724	1.106	439.49	
1.5252	1.106	439.495	
1.38425	1.106	439.5	
1.48312	1.105	439.505	
1.60935	1.105	439.51	
1.4137	1.105	439.515	
1.22226	1.105	439.52	
1.3569	1.105	439.525	
1.53572	1.105	439.53	
1.43474	1.105	439.535	
1.32534	1.105	439.54	
1.49995	1.105	439.545	
1.68087	1.105	439.55	
1.53151	1.105	439.555	
1.34849	1.105	439.56	
1.44946	1.105	439.565	
1.59673	1.105	439.57	
1.45157	1.105	439.575	
1.29589	1.105	439.58	
1.41791	1.105	439.585	
1.5841	1.105	439.59	
1.49995	1.105	439.595	
1.359	1.105	439.6	
1.45157	1.104	439.605	
1.55255	1.104	439.61	
1.40739	1.104	439.615	
1.27696	1.104	439.62	
1.42843	1.104	439.625	
1.60093	1.104	439.63	
1.48523	1.104	439.635	
1.35059	1.104	439.64	
1.4705	1.104	439.645	
1.61776	1.104	439.65	
1.47261	1.104	439.655	
1.30431	1.104	439.66	
1.42001	1.104	439.665	
1.5841	1.104	439.67	
1.47261	1.104	439.675	
1.30641	1.104	439.68	
1.42843	1.104	439.685	
1.57779	1.104	439.69	
1.47471	1.104	439.695	
1.36952	1.104	439.7	
1.45788	1.103	439.705	
1.59041	1.103	439.71	
1.44736	1.103	439.715	
1.28958	1.103	439.72	
1.40739	1.103	439.725	
1.53992	1.103	439.73	
1.44105	1.103	439.735	
1.33166	1.103	439.74	
1.47471	1.103	439.745	
1.64301	1.103	439.75	
1.50416	1.103	439.755	
1.3548	1.103	439.76	
1.43895	1.103	439.765	
1.56096	1.103	439.77	
1.47261	1.103	439.775	
1.36321	1.103	439.78	
1.48944	1.103	439.785	
1.62618	1.103	439.79	
1.51258	1.103	439.795	
1.359	1.103	439.8	
1.43895	1.102	439.805	
1.5252	1.102	439.81	
1.35059	1.102	439.815	
1.21806	1.102	439.82	
1.4137	1.102	439.825	
1.59673	1.102	439.83	
1.50206	1.102	439.835	
1.37583	1.102	439.84	
1.48733	1.102	439.845	
1.57569	1.102	439.85	
1.4158	1.102	439.855	
1.25382	1.102	439.86	
1.37794	1.102	439.865	
1.55675	1.102	439.87	
1.47261	1.102	439.875	
1.38846	1.102	439.88	
1.5273	1.102	439.885	
1.62618	1.102	439.89	
1.46629	1.102	439.895	
1.28748	1.102	439.9	
1.36532	1.101	439.905	
1.47681	1.101	439.91	
1.3569	1.101	439.915	
1.26854	1.101	439.92	
1.48944	1.101	439.925	
1.67036	1.101	439.93	
1.49154	1.101	439.935	
1.31062	1.101	439.94	
1.42422	1.101	439.945	
1.53782	1.101	439.95	
1.38846	1.101	439.955	
1.28537	1.101	439.96	
1.46629	1.101	439.965	
1.6409	1.101	439.97	
1.52099	1.101	439.975	
1.35059	1.101	439.98	
1.44736	1.101	439.985	
1.54624	1.101	439.99	
1.43053	1.101	439.995	
1.31903	1.101	440	
1.45157	1.1	440.005	
